lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city,resilience_score,temp_reduction_f,flood_risk_reduction,energy_savings_usd
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,10.378248552392444,87.67190949832026,4.484943148045803,1,0.0,0.96,0.0,san_diego,54.67805128980056,1.9412837812727557,25.41239826682453,1983.3765607734408
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,0,2,76.30799119601166,329.10703102261704,5.799416938307008,0,0.0,0.96,0.25,san_diego,61.50973922764559,0.7394033614485926,47.17397880415068,846.7212198039545
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,11.151790649679105,91.73581241362292,4.529754723896211,0,0.96,0.96,0.25,san_diego,71.68491136809028,3.079429698713387,44.10741855197296,1313.6012815879424
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,1,2,5.746789578688691,458.28620774088495,6.12967356201278,0,0.0,0.0,0.25,san_diego,62.76167367359969,1.5728721269507464,51.396693240638434,173.24303308965108
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,0,1,6.454430273173202,474.62552741750625,6.16463083750891,2,0.96,0.0,0.0,san_diego,47.964446480221056,2.1569160870845328,0.0,543.635677655945
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,57.287997652699765,54.78078661589071,4.021429484213403,0,0.0,0.96,0.0,san_diego,46.49813417983232,2.237226581906901,30.173406750419378,768.29419430679
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,1,1,12.197320718270896,178.32978785414554,5.1892265009681955,2,0.0,0.0,0.0,san_diego,45.109639286321794,1.425171284001963,9.895995631990797,150.1761455245134
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,43.86110734666122,247.77318706886055,5.516541586041693,2,0.0,0.0,0.0,san_diego,28.765777792542394,0.08883575248346504,0.3950377747361157,0.0
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,1,4,25.190278262200245,520.7404681933224,6.257170276874902,0,0.96,0.96,0.25,san_diego,83.65328445757078,4.8434570817336695,135.19133231724444,1943.031044414014
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,1,3,40.870171941626324,1075.4054518133821,6.981382483698139,3,0.0,0.96,0.25,san_diego,79.2641254590454,2.339534677782713,129.00135686296926,3079.044631243813
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,0,1,3,30.3074045578487,904.9825156412197,6.809020007447513,4,0.96,0.96,0.0,san_diego,66.7092080495947,4.106497327594204,26.927356079001633,3955.192984660946
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,1,3,19.31916850918455,251.12783529219297,5.529936241792475,2,0.0,0.96,0.25,san_diego,75.79882131173387,1.9803227899460192,147.0303065372169,3501.884428579906
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,1,1,3,66.25555736300932,934.7268998971193,6.841323660289201,2,0.0,0.96,0.25,san_diego,79.89028337175836,2.4076815840785293,74.76807518645082,5240.937467785771
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,1,1,4,12.924058116095498,86.94528470023604,4.476714856332286,3,0.96,0.96,0.25,san_diego,86.88005096468865,4.304085289502226,105.0709209877191,2117.0230696285685
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,14.480788053613791,334.5253225102717,5.815697430494262,4,0.96,0.96,0.0,san_diego,68.29181227112633,4.321261988355552,27.975077001262076,2875.9551982712364
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,0,2,45.91873665219909,109.29845081461873,4.703189880962443,2,0.0,0.96,0.25,san_diego,64.16192329823248,0.7228710670361908,119.1109307546316,2476.911461779962
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,1,1,43.211356186642334,86.99832455409954,4.477317775138999,1,0.0,0.0,0.0,san_diego,39.77131960807121,1.475603331911258,26.095668251277115,138.9312588028062
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,1,1,66.87368647334739,69.87407808787947,4.260904754384897,3,0.0,0.0,0.0,san_diego,44.769032538516065,1.5568665766990029,19.61269559183924,123.62324630656036
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,0,1,2,72.41542049707701,178.03364801025484,5.187573765886079,3,0.0,0.96,0.0,san_diego,50.08118776794714,2.095433293149348,25.90219487364235,1437.6538040512744
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,1,1,58.22989704180816,290.31175191771814,5.674394006157873,4,0.0,0.0,0.0,san_diego,40.095336224605546,1.5035413220011264,28.976422706552576,137.06543248812784
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,0,1,2,61.428590050704884,351.3605641875926,5.864654981408416,2,0.96,0.0,0.0,san_diego,51.948973219281825,3.588065593599413,24.979345163779957,586.6249971275098
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,1,1,4,70.96312162644422,297.79180607434074,5.699747030106014,2,0.96,0.96,0.25,san_diego,88.14138579151015,4.38567746022584,148.52903095848686,3534.0506749765264
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,0,0,1,72.68942180120095,2205.8051166023033,7.699301099957443,3,0.96,0.0,0.0,san_diego,41.814634497846164,2.7499103288014473,0.0,464.97575098682853
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,0,0,0,68.47766401393,93.44467266197051,4.548014188566087,0,0.0,0.0,0.0,san_diego,32.1563197472569,0.0,0.0,0.0
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,37.95328359141152,221.58101188758,5.405291133709714,1,0.0,0.0,0.0,san_diego,30.575730297612356,0.03991032052982532,0.0,5.7209572359848195
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,1,1,2,35.04214250165852,499.4265111523088,6.21546075711005,2,0.0,0.0,0.25,san_diego,57.995764107822794,1.9110185272974252,150.35440626531258,137.66678152987086
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,0,1,0,2,16.58983001915051,293.369057391403,5.684834277361492,2,0.96,0.0,0.25,san_diego,61.60579275559885,2.734667288309728,103.9560164905915,568.1119302937728
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,32.332362849062086,208.4516369330463,5.344492862750646,3,0.0,0.0,0.25,san_diego,61.79282305193695,2.038900346849646,30.789462614960957,123.85334638396232
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,63.12426236857172,146.9397771617815,4.996805279884297,1,0.0,0.96,0.0,san_diego,46.866468795563215,0.6273828940406324,0.4303087611684816,1738.9119044748056
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,0,1,1,3,55.953896825785,43.98071852423029,3.80623392070839,3,0.96,0.0,0.25,san_diego,75.8952290068994,4.080527713075913,55.91668906102302,689.4930078126986
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,0,1,39.459589979569394,424.94293796802236,6.054305388865606,0,0.0,0.0,0.25,san_diego,52.43337945323286,0.10765685029011474,45.60043425745455,8.177116062629123
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,1,70.76880021202244,112.37889558595977,4.730735268029874,4,0.96,0.0,0.0,san_diego,36.99646651539609,2.6760504246616543,0.0,491.37267481447105
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,0,1,1,59.69450404921005,252.10200494232248,5.53379258906187,3,0.0,0.0,0.0,san_diego,46.29347633799529,1.6013570626578177,6.209432946932793,114.3351151444742
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,1,1,3,35.94831528265057,648.4972029890238,6.476198529694952,1,0.96,0.0,0.25,san_diego,71.85189279804337,4.141269763137521,147.1624340930258,649.7009484733744
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,0,1,1,2,54.76215828686493,516.3820046317134,6.2487814887677064,4,0.0,0.0,0.25,san_diego,62.00736287619398,1.8063572533846868,78.84276249100618,121.16950451585248
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,0,1,3,14.116612242311959,347.15515678345247,5.852648233237649,3,0.96,0.96,0.0,san_diego,69.52202695525627,4.363497462067059,22.066571919270697,2570.579783037712
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,5.373021116616021,332.06418792364593,5.808335227932757,3,0.0,0.96,0.25,san_diego,62.14249283051951,0.7818818600822764,119.82973396073814,1944.5224167529682
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,0,1,3,40.70345110187851,1797.9969068124735,7.494984514556322,0,0.96,0.96,0.0,san_diego,66.10764275834187,4.69831609934299,24.72937563151102,2313.9005622064224
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,0,1,2,27.22065695141378,123.31686645432141,4.822833680818416,4,0.96,0.0,0.0,san_diego,56.47885728876243,3.7588808613231803,19.04667912751667,729.7861021737061
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,0,0,76.49499320429078,417.06914408790533,6.035646835323202,2,0.0,0.0,0.0,san_diego,26.929072671303977,0.0,0.0,3.04150446186177
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,1,1,0,3,40.945791112380576,404.904115621273,6.006116963289069,3,0.96,0.96,0.25,san_diego,75.29330971900666,3.396302487023709,87.47367496616097,2392.4485682205172
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,1,3,3.3653153642448785,342.62059798378374,5.839538135879626,0,0.96,0.96,0.0,san_diego,63.18652569751986,3.8940826805032067,25.97076309296957,1909.8256558026644
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,1,4,49.24133558065209,237.71162222606924,5.47525622183719,1,0.96,0.96,0.25,san_diego,89.60624071347796,4.772393883818943,55.16053627846709,2670.646004532517
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,1,1,1,1,4,6.747591555064902,435.4104684122392,6.078583241783578,4,0.96,0.96,0.25,san_diego,89.0329859641646,4.480204873247935,135.97789394126195,3030.8024499185826
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,1,1,2,47.14301629317024,336.39672837598295,5.821259473491006,2,0.0,0.0,0.25,san_diego,62.22510898439115,1.6949132532916673,121.57075138856226,136.28041996562936
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,10.050003644132381,594.4914039804005,6.389386953729626,3,0.0,0.96,0.0,san_diego,60.477372534355155,2.200213759985486,13.297026297358604,2618.908805101431
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,0,3,20.687189683927613,217.00377613465764,5.3845123843576825,3,0.96,0.96,0.25,san_diego,79.71112469950683,3.4287913378361545,28.328973983196164,2190.8920694787794
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,1,1,0,2,44.066533202421326,6444.782206772171,8.771181274459273,2,0.0,0.96,0.25,san_diego,66.16100071964566,0.6521322410789728,120.94308576963536,5915.2256699137715
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,0,0,67.20456068175213,604.812515757013,6.406570558262546,3,0.0,0.0,0.0,san_diego,29.474425471920863,0.11624630046819957,0.35232391611032376,0.0
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,1,3,1.4584858391186906,306.77298455063,5.729362448061681,3,0.96,0.96,0.0,san_diego,71.6253664729381,4.361780537675808,6.264962984814476,2641.0205459167055
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,0,0,1,75.97083105413999,305.55574781882706,5.725399624053557,3,0.96,0.0,0.0,san_diego,46.20760826126253,2.3553959431368665,0.10767189664437461,475.2207235840895
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,1,1,4.156200300644475,396.38510946477606,5.984905859523343,3,0.0,0.0,0.0,san_diego,36.667226620261445,1.2526041145341895,25.964399870862977,162.30021872241971
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,0,2,19.422318836865642,169.10920035082353,5.136440585833437,3,0.96,0.0,0.25,san_diego,61.475407984327724,2.71246793558325,128.56647803357697,552.4592997641715
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,1,0,0,1,2,34.55728455848627,344.69059866734085,5.84554415149658,2,0.96,0.0,0.0,san_diego,51.06119039309687,4.130584502975185,26.758812058926516,633.8958490763113
32.72,-117.16,0.5405340302350872,0.8413221512344804,-0.8897352710732563,-0.4564768859517413,20,3.0,1.3862943611198906,18.0,68,240,5.0,0,1,0,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,1,1,2,57.88759388822569,362.7540292861765,5.896477895499751,0,0.0,0.0,0.25,san_diego,62.90256769638727,1.7601857932693163,55.941261868822465,120.66501653096462
